ORF,Ribo_Prints,RNA_Prints,length
ENST00000359766,0,0.170711293,4321
ENST00000370635,0,0.170711293,419
ENST00000333634,0,0.170711293,1251
ENST00000245448,0,0.170711293,1671
ENST00000464356,0,0.170711293,5598
ENST00000481935,0,0.170711293,2336
ENST00000575245,0,0.170711293,2229
ENST00000377996,0,0.170711293,2473
ENST00000617451,0,0.170711293,1129
ENST00000471863,0,0.170711293,2412
ENST00000512023,0,0.170711293,817
ENST00000290663,0,0.170711293,1483
ENST00000540964,0,0.170711293,4088
ENST00000334636,0,0.170711293,2235
ENST00000301310,0,0.170711293,2824
ENST00000482252,0,0.170711293,2953
ENST00000361317,0,0.170711293,1427
ENST00000371092,0,0.170711293,1044
ENST00000253506,0,0.170711293,4642
ENST00000412908,0,0.170711293,908
ENST00000426861,0,0.170711293,1906
ENST00000447632,0,0.170711293,2790
ENST00000381269,0,0.170711293,5268
ENST00000472644,0,0.170711293,4189
ENST00000470411,0,0.170711293,2112
ENST00000409408,0,0.170711293,5856
ENST00000301923,0,0.170711293,15958
ENST00000409627,0,0.170711293,722
ENST00000439785,0,0.170711293,2651
ENST00000425728,0,0.170711293,1636
ENST00000548020,0,0.170711293,1100
ENST00000370296,0,0.170711293,4140
ENST00000561792,0,0.170711293,823
ENST00000348750,0,0.170711293,2074
ENST00000536254,0,0.170711293,2825
ENST00000528821,0,0.170711293,1113
ENST00000486111,0,0.170711293,2360
ENST00000606895,0,0.170711293,2068
ENST00000424189,0,0.170711293,4163
ENST00000551812,0,0.170711293,8600
ENST00000438277,0,0.170711293,3113
ENST00000526754,0,0.170711293,1567
ENST00000304527,0,0.170711293,5273
ENST00000471599,0,0.170711293,3941
ENST00000530342,0,0.170711293,3651
ENST00000344720,0,0.170711293,3929
ENST00000566625,0,0.170711293,2415
ENST00000455577,0,0.170711293,4215
ENST00000298068,0,0.170711293,4802
ENST00000343327,0,0.170711293,2755
ENST00000612809,0,0.170711293,475
ENST00000511834,0,0.170711293,2306
ENST00000358359,0,0.170711293,5813
ENST00000344622,0,0.170711293,3655
ENST00000336119,0,0.170711293,4170
ENST00000416849,0,0.170711293,2505
ENST00000360632,0,0.170711293,2103
ENST00000398970,0,0.170711293,3675
ENST00000547408,0,0.170711293,683
ENST00000358632,0,0.170711293,2001
ENST00000545632,0,0.170711293,569
ENST00000376514,0,0.170711293,5146
ENST00000357424,0,0.170711293,716
ENST00000367926,0,0.170711293,2294
ENST00000400151,0,0.170711293,1175
ENST00000415040,0,0.170711293,1293
ENST00000403000,0,0.170711293,1477
ENST00000310128,0,0.170711293,3143
ENST00000512306,0,0.170711293,1519
ENST00000268841,0,0.170711293,755
ENST00000373129,0,0.170711293,3846
ENST00000539310,0,0.170711293,3037
ENST00000551840,0,0.170711293,1874
ENST00000562441,0,0.170711293,1412
ENST00000585672,0,0.170711293,2532
ENST00000344458,0,0.170711293,2393
ENST00000392288,0,0.170711293,5023
ENST00000502852,0,0.170711293,1552
ENST00000510291,0,0.170711293,4109
ENST00000275767,0,0.170711293,1997
ENST00000620916,0,0.170711293,3134
ENST00000402984,0,0.170711293,2355
ENST00000557963,0,0.170711293,1670
ENST00000378255,0,0.170711293,2807
ENST00000367240,0,0.170711293,6434
ENST00000477833,0,0.170711293,757
ENST00000574356,0,0.170711293,887
ENST00000370779,0,0.170711293,773
ENST00000425028,0,0.170711293,1921
ENST00000618481,0,0.170711293,4961
ENST00000444547,0,0.170711293,580
ENST00000349379,0,0.170711293,890
ENST00000464265,0,0.170711293,3437
ENST00000393354,0,0.170711293,8657
ENST00000434603,0,0.170711293,4329
ENST00000595358,0,0.170711293,1817
ENST00000461221,0,0.170711293,5693
ENST00000511277,0,0.170711293,918
ENST00000438980,0,0.170711293,1596
ENST00000440191,0,0.170711293,1889
ENST00000374632,0,0.170711293,3677
ENST00000296525,0,0.170711293,3031
ENST00000397010,0,0.170711293,2017
ENST00000555943,0,0.170711293,915
ENST00000389651,0,0.170711293,1559
ENST00000366766,0,0.170711293,10610
ENST00000332065,0,0.170711293,4596
ENST00000248070,0,0.170711293,2924
ENST00000592664,0,0.170711293,573
ENST00000409501,0,0.170711293,1839
ENST00000545074,0,0.170711293,3391
ENST00000368881,0,0.170711293,1333
ENST00000613327,0,0.170711293,6116
ENST00000336452,0,0.170711293,1256
ENST00000377122,0,0.170711293,9216
ENST00000512044,0,0.170711293,3758
ENST00000370971,0,0.170711293,700
ENST00000522072,0,0.170711293,1112
ENST00000544850,0,0.170711293,1057
ENST00000359712,0,0.170711293,2126
ENST00000597505,0,0.170711293,5352
ENST00000361162,0,0.170711293,2831
ENST00000366565,0,0.170711293,2494
ENST00000567518,0,0.170711293,2016
ENST00000375225,0,0.170711293,1533
ENST00000377494,0,0.170711293,2983
ENST00000503667,0,0.170711293,573
ENST00000497524,0,0.170711293,2359
ENST00000548638,0,0.170711293,508
ENST00000427478,0,0.170711293,2117
ENST00000392827,0,0.170711293,1135
ENST00000397095,0,0.170711293,1969
ENST00000338205,0,0.170711293,7078
ENST00000368682,0,0.170711293,3234
ENST00000405763,0,0.170711293,2011
ENST00000535183,0,0.170711293,1894
ENST00000590123,0,0.170711293,463
ENST00000472531,0,0.170711293,2243
ENST00000438680,0,0.170711293,739
ENST00000514518,0,0.170711293,895
ENST00000367608,0,0.170711293,6879
ENST00000518801,0,0.170711293,1670
ENST00000373635,0,0.170711293,3230
ENST00000416245,0,0.170711293,1846
ENST00000394480,0,0.170711293,19984
ENST00000330513,0,0.170711293,1980
ENST00000396014,0,0.170711293,1817
ENST00000394001,0,0.170711293,1751
ENST00000313421,0,0.170711293,3252
ENST00000418391,0,0.170711293,852
ENST00000409240,0,0.170711293,4365
ENST00000452783,0,0.170711293,3717
ENST00000507773,0,0.170711293,1320
ENST00000379320,0,0.170711293,2324
ENST00000360001,0,0.170711293,1956
ENST00000367884,0,0.170711293,716
ENST00000372774,0,0.170711293,1106
ENST00000271857,0,0.170711293,3351
ENST00000585517,0,0.170711293,3319
ENST00000532883,0,0.170711293,1051
ENST00000276185,0,0.170711293,7304
ENST00000493959,0,0.170711293,867
ENST00000455150,0,0.170711293,670
ENST00000306346,0,0.170711293,2788
ENST00000398661,0,0.170711293,2532
ENST00000523843,0,0.170711293,2099
ENST00000465068,0,0.170711293,551
ENST00000267064,0,0.170711293,4076
ENST00000449001,0,0.170711293,3111
ENST00000519651,0,0.170711293,2110
ENST00000449682,0,0.170711293,2621
ENST00000603700,0,0.170711293,795
ENST00000430559,0,0.170711293,2614
ENST00000554643,0,0.170711293,1751
ENST00000295238,0,0.170711293,4491
ENST00000333137,0,0.170711293,3295
ENST00000420415,0,0.170711293,4814
ENST00000370846,0,0.170711293,1280
ENST00000400441,0,0.170711293,3345
ENST00000627916,0,0.170711293,6010
ENST00000345795,0,0.170711293,3764
ENST00000396366,0,0.170711293,922
ENST00000439502,0,0.170711293,1963
ENST00000347970,0,0.170711293,1329
ENST00000327268,0,0.170711293,3807
ENST00000372410,0,0.170711293,6991
ENST00000618462,0,0.170711293,8150
ENST00000406334,0,0.170711293,2306
ENST00000555570,0,0.170711293,1345
ENST00000591345,0,0.170711293,2448
ENST00000448504,0,0.170711293,4642
ENST00000318473,0,0.170711293,1586
ENST00000457010,0,0.170711293,4844
ENST00000369470,0,0.170711293,3324
ENST00000399052,0,0.170711293,749
ENST00000345068,0,0.170711293,2603
ENST00000350881,0,0.170711293,3222
ENST00000389759,0,0.170711293,4443
ENST00000462107,0,0.170711293,3131
ENST00000323060,0,0.170711293,2250
ENST00000460425,0,0.170711293,2764
ENST00000358681,0,0.170711293,2997
ENST00000372242,0,0.170711293,1846
ENST00000258390,0,0.170711293,7260
ENST00000391890,0,0.170711293,5542
ENST00000403952,0,0.170711293,1907
ENST00000395375,0,0.170711293,3757
ENST00000248924,0,0.170711293,1497
ENST00000402580,0,0.170711293,2006
ENST00000505472,0,0.170711293,4159
ENST00000416529,0,0.170711293,594
ENST00000380258,0,0.170711293,911
ENST00000335046,0,0.170711293,737
ENST00000297130,0,0.170711293,3445
ENST00000449228,0,0.170711293,1827
ENST00000376376,0,0.170711293,741
ENST00000560217,0,0.170711293,944
ENST00000503222,0,0.170711293,562
ENST00000348997,0,0.170711293,4518
ENST00000614410,0,0.170711293,11700
ENST00000522941,0,0.170711293,1700
ENST00000405489,0,0.170711293,1059
ENST00000434453,0,0.170711293,2229
ENST00000602149,0,0.170711293,5505
ENST00000434448,0,0.170711293,583
ENST00000545217,0,0.170711293,1239
ENST00000431138,0,0.170711293,2342
ENST00000532331,0,0.170711293,5757
ENST00000622663,0,0.170711293,5075
ENST00000379086,0,0.170711293,2223
ENST00000382240,0,0.170711293,1991
ENST00000574437,0,0.170711293,3196
ENST00000374607,0,0.170711293,598
ENST00000444671,0,0.170711293,1720
ENST00000416889,0,0.170711293,1533
ENST00000504897,0,0.170711293,2953
ENST00000372939,0,0.170711293,3078
ENST00000263062,0,0.170711293,2913
ENST00000615438,0,0.170711293,1936
ENST00000519701,0,0.170711293,569
ENST00000603852,0,0.170711293,1528
ENST00000514062,0,0.170711293,1251
ENST00000506722,0,0.170711293,8051
ENST00000448563,0,0.170711293,567
ENST00000409361,0,0.170711293,897
ENST00000404034,0,0.170711293,4312
ENST00000563480,0,0.170711293,920
ENST00000375104,0,0.170711293,2017
ENST00000342421,0,0.170711293,2168
ENST00000371227,0,0.170711293,7279
ENST00000546093,0,0.170711293,2451
ENST00000528522,0,0.170711293,2050
ENST00000404603,0,0.170711293,715
ENST00000257190,0,0.170711293,2071
ENST00000542341,0,0.170711293,775
ENST00000409765,0,0.170711293,2324
ENST00000492341,0,0.170711293,738
ENST00000539609,0,0.170711293,4061
ENST00000558094,0,0.170711293,651
ENST00000504064,0,0.170711293,878
ENST00000374126,0,0.170711293,3018
ENST00000599848,0,0.170711293,5311
ENST00000614939,0,0.170711293,1268
ENST00000217957,0,0.170711293,2997
ENST00000591944,0,0.170711293,567
ENST00000295868,0,0.170711293,3377
ENST00000371337,0,0.170711293,600
ENST00000349598,0,0.170711293,3248
ENST00000392799,0,0.170711293,3221
ENST00000472484,0,0.170711293,1273
ENST00000548358,0,0.170711293,1668
ENST00000406768,0,0.170711293,4062
ENST00000379800,0,0.170711293,2406
ENST00000515453,0,0.170711293,558
ENST00000493197,0,0.170711293,1969
ENST00000549732,0,0.170711293,601
ENST00000479877,0,0.170711293,1855
ENST00000369802,0,0.170711293,2484
ENST00000559261,0,0.170711293,708
ENST00000427274,0,0.170711293,1204
ENST00000540804,0,0.170711293,884
ENST00000405975,0,0.170711293,6114
ENST00000536028,0,0.170711293,1052
ENST00000227065,0,0.170711293,2708
ENST00000452673,0,0.170711293,4207
ENST00000461129,0,0.170711293,758
ENST00000295720,0,0.170711293,2871
ENST00000216456,0,0.170711293,1103
ENST00000574478,0,0.170711293,3418
ENST00000521210,0,0.170711293,1950
ENST00000421670,0,0.170711293,1574
ENST00000545875,0,0.170711293,3784
ENST00000594245,0,0.170711293,1086
ENST00000394874,0,0.170711293,996
ENST00000442938,0,0.170711293,2228
ENST00000542541,0,0.170711293,1607
ENST00000468043,0,0.170711293,883
ENST00000391785,0,0.170711293,2634
ENST00000494066,0,0.170711293,1903
ENST00000380151,0,0.170711293,794
ENST00000502819,0,0.170711293,743
ENST00000304400,0,0.170711293,3156
ENST00000437879,0,0.170711293,4085
ENST00000628380,0,0.170711293,12644
ENST00000426306,0,0.170711293,2017
ENST00000323977,0,0.170711293,2588
ENST00000593807,0,0.170711293,856
ENST00000389934,0,0.170711293,4927
ENST00000409736,0,0.170711293,1774
ENST00000525266,0,0.170711293,1874
ENST00000509176,0,0.170711293,5847
ENST00000483273,0,0.170711293,2180
ENST00000602638,0,0.170711293,1248
ENST00000356958,0,0.170711293,6822
ENST00000419854,0,0.170711293,5731
ENST00000543233,0,0.170711293,3117
ENST00000584768,0,0.170711293,897
ENST00000339839,0,0.170711293,3130
ENST00000367694,0,0.170711293,3775
ENST00000396364,0,0.170711293,980
ENST00000466905,0,0.170711293,666
ENST00000569637,0,0.170711293,1099
ENST00000409181,0,0.170711293,784
ENST00000393725,0,0.170711293,2700
ENST00000510354,0,0.170711293,1124
ENST00000379188,0,0.170711293,7513
ENST00000429921,0,0.170711293,2511
ENST00000376234,0,0.170711293,3483
ENST00000355155,0,0.170711293,2822
ENST00000309049,0,0.170711293,2165
ENST00000561890,0,0.170711293,6019
ENST00000423461,0,0.170711293,618
ENST00000530731,0,0.170711293,1571
ENST00000376714,0,0.170711293,1233
ENST00000399443,0,0.170711293,3317
ENST00000557395,0,0.170711293,1234
ENST00000460936,0,0.170711293,1111
ENST00000317257,0,0.170711293,5619
ENST00000520911,0,0.170711293,1790
ENST00000361723,0,0.170711293,3592
ENST00000502783,0,0.170711293,2066
ENST00000380158,0,0.170711293,2085
ENST00000459639,0,0.170711293,1675
ENST00000616933,0,0.170711293,6166
ENST00000330622,0,0.170711293,2906
ENST00000429001,0,0.170711293,4000
ENST00000510702,0,0.170711293,1620
ENST00000409465,0,0.170711293,3097
ENST00000296518,0,0.170711293,4400
ENST00000501704,0,0.170711293,4026
ENST00000247986,0,0.170711293,3969
ENST00000613863,0,0.170711293,2418
ENST00000550704,0,0.170711293,1476
ENST00000306465,0,0.170711293,1061
ENST00000556670,0,0.170711293,1500
ENST00000379350,0,0.170711293,4784
ENST00000447005,0,0.170711293,727
ENST00000452935,0,0.170711293,2199
ENST00000366159,0,0.170711293,1339
ENST00000538136,0,0.170711293,4055
ENST00000355372,0,0.170711293,2160
ENST00000289963,0,0.170711293,2135
ENST00000487525,0,0.170711293,1253
ENST00000357481,0,0.170711293,2563
ENST00000406423,0,0.170711293,954
ENST00000541583,0,0.170711293,2758
ENST00000544914,0,0.170711293,2854
ENST00000332772,0,0.170711293,1891
ENST00000515421,0,0.170711293,1305
ENST00000459771,0,0.170711293,3538
ENST00000622045,0,0.170711293,3859
ENST00000265100,0,0.170711293,722
ENST00000394421,0,0.170711293,3633
ENST00000397515,0,0.170711293,3109
ENST00000446818,0,0.170711293,3124
ENST00000616825,0,0.170711293,4575
ENST00000558285,0,0.170711293,1742
ENST00000343338,0,0.170711293,3145
ENST00000317721,0,0.170711293,7593
ENST00000557010,0,0.170711293,6367
ENST00000434228,0,0.170711293,3400
ENST00000523079,0,0.170711293,2359
ENST00000409773,0,0.170711293,2583
ENST00000513317,0,0.170711293,2469
ENST00000547153,0,0.170711293,1788
ENST00000370269,0,0.170711293,3712
ENST00000398013,0,0.170711293,2280
ENST00000334197,0,0.170711293,7960
ENST00000510026,0,0.170711293,2599
ENST00000541264,0,0.170711293,2610
ENST00000475541,0,0.170711293,2875
ENST00000406593,0,0.170711293,802
ENST00000380027,0,0.170711293,2290
ENST00000368262,0,0.170711293,2048
ENST00000505869,0,0.170711293,1387
ENST00000442789,0,0.170711293,3658
ENST00000407893,0,0.170711293,682
ENST00000555517,0,0.170711293,832
ENST00000264734,0,0.170711293,3273
ENST00000568961,0,0.170711293,1954
ENST00000524794,0,0.170711293,4351
ENST00000456517,0,0.170711293,7399
ENST00000487251,0,0.170711293,2527
ENST00000487200,0,0.170711293,1940
ENST00000612683,0,0.170711293,1198
ENST00000575301,0,0.170711293,4374
ENST00000497510,0,0.170711293,722
ENST00000356206,0,0.170711293,2097
ENST00000514643,0,0.170711293,831
ENST00000576721,0,0.170711293,567
ENST00000556946,0,0.170711293,735
ENST00000523511,0,0.170711293,700
ENST00000374872,0,0.170711293,2364
ENST00000371945,0,0.170711293,2618
ENST00000457424,0,0.170711293,3290
ENST00000524553,0,0.170711293,860
ENST00000477053,0,0.170711293,2859
ENST00000378467,0,0.170711293,2374
ENST00000534347,0,0.170711293,889
ENST00000622533,0,0.170711293,2937
ENST00000623724,0,0.170711293,9787
ENST00000349938,0,0.170711293,2300
ENST00000356716,0,0.170711293,2833
ENST00000550390,0,0.170711293,871
ENST00000533917,0,0.170711293,5084
ENST00000539448,0,0.170711293,2312
ENST00000538127,0,0.170711293,2907
ENST00000494282,0,0.170711293,3393
ENST00000297488,0,0.170711293,3731
ENST00000589049,0,0.170711293,1102
ENST00000620941,0,0.170711293,869
ENST00000457023,0,0.170711293,854
ENST00000340480,0,0.170711293,6997
ENST00000495265,0,0.170711293,2843
ENST00000342506,0,0.170711293,1669
ENST00000601538,0,0.170711293,9062
ENST00000549624,0,0.170711293,542
ENST00000442934,0,0.170711293,1624
ENST00000533482,0,0.170711293,4373
ENST00000315985,0,0.170711293,1878
ENST00000505232,0,0.170711293,748
ENST00000533642,0,0.170711293,314
ENST00000448696,0,0.170711293,1475
ENST00000538839,0,0.170711293,2957
ENST00000480005,0,0.170711293,865
ENST00000343762,0,0.170711293,3241
ENST00000581776,0,0.170711293,493
ENST00000446085,0,0.170711293,2470
ENST00000524176,0,0.170711293,2148
ENST00000312263,0,0.170711293,3186
ENST00000590597,0,0.170711293,1340
ENST00000548400,0,0.170711293,573
ENST00000478793,0,0.170711293,3466
ENST00000392909,0,0.170711293,835
ENST00000522324,0,0.170711293,1072
ENST00000255380,0,0.170711293,8780
ENST00000430020,0,0.170711293,1451
ENST00000590730,0,0.170711293,2198
ENST00000618858,0,0.170711293,2141
ENST00000484291,0,0.170711293,1252
ENST00000378706,0,0.170711293,4168
ENST00000607379,0,0.170711293,1139
ENST00000543229,0,0.170711293,2475
ENST00000378529,0,0.170711293,1500
ENST00000557879,0,0.170711293,1009
ENST00000453091,0,0.170711293,8053
ENST00000461391,0,0.170711293,3406
ENST00000538820,0,0.170711293,1439
ENST00000543879,0,0.170711293,5722
ENST00000265713,0,0.170711293,9153
ENST00000392976,0,0.170711293,3151
ENST00000602475,0,0.170711293,602
ENST00000355839,0,0.170711293,3555
ENST00000339488,0,0.170711293,2850
ENST00000506503,0,0.170711293,2513
ENST00000368589,0,0.170711293,1216
ENST00000392622,0,0.170711293,547
ENST00000366996,0,0.170711293,2035
ENST00000549590,0,0.170711293,2888
ENST00000369086,0,0.170711293,490
ENST00000525196,0,0.170711293,1555
ENST00000510451,0,0.170711293,1013
ENST00000338895,0,0.170711293,3105
ENST00000392597,0,0.170711293,1876
ENST00000610939,0,0.170711293,1839
ENST00000527613,0,0.170711293,5640
ENST00000612272,0,0.170711293,1948
ENST00000556530,0,0.170711293,601
ENST00000557389,0,0.170711293,1537
ENST00000372339,0,0.170711293,1201
ENST00000490369,0,0.170711293,542
ENST00000522083,0,0.170711293,1026
ENST00000517669,0,0.170711293,502
ENST00000521889,0,0.170711293,598
ENST00000432293,0,0.170711293,1362
ENST00000373418,0,0.170711293,2550
ENST00000552142,0,0.170711293,1242
ENST00000354639,0,0.170711293,3596
ENST00000448704,0,0.170711293,1599
ENST00000403262,0,0.170711293,665
ENST00000458140,0,0.170711293,1076
ENST00000630479,0,0.170711293,1572
ENST00000417665,0,0.170711293,2246
ENST00000495071,0,0.170711293,3669
ENST00000451029,0,0.170711293,2614
ENST00000281830,0,0.170711293,3291
ENST00000310865,0,0.170711293,1710
ENST00000409519,0,0.170711293,1223
ENST00000410074,0,0.170711293,786
ENST00000394311,0,0.170711293,11263
ENST00000474973,0,0.170711293,589
ENST00000515448,0,0.170711293,522
ENST00000353866,0,0.170711293,2872
ENST00000424469,0,0.170711293,2705
ENST00000441178,0,0.170711293,2130
ENST00000552674,0,0.170711293,3730
ENST00000485230,0,0.170711293,2173
ENST00000504806,0,0.170711293,1591
ENST00000446330,0,0.170711293,1520
ENST00000424061,0,0.170711293,3332
ENST00000520140,0,0.170711293,2102
ENST00000368292,0,0.170711293,854
ENST00000540999,0,0.170711293,2572
ENST00000583590,0,0.170711293,4148
ENST00000554913,0,0.170711293,2539
